Student,Exam,Minute,EDA,BVP,TEMP,HR,Grade
S1,Midterm 1,27,0.024085125,-0.001776042,23.348,106.9583333,78
S1,Midterm 1,28,0.024213288,0.000765625,23.52266667,108.7801667,78
S1,Midterm 1,29,0.0244055,0.000934896,23.67966667,95.47216667,78
S1,Midterm 1,30,0.024362767,0.000932292,23.76233333,85.40983333,78
S1,Midterm 1,31,0.024490921,-0.002760417,23.772,91.07466667,78
S1,Midterm 1,32,0.024384121,-0.001244792,23.76433333,122.312,78
S1,Midterm 1,33,0.024250625,0.001195312,23.73733333,118.1435,78
S1,Midterm 1,34,0.024330733,-0.000229167,23.69533333,126.7205,78
S1,Midterm 1,35,0.024223933,0.000440104,23.639,118.0973333,78
S1,Midterm 1,36,0.024245321,0.000523437,23.57833333,108.2278333,78
S1,Midterm 1,37,0.024079779,0.000890625,23.51533333,104.5315,78
S1,Midterm 1,38,0.024042413,-0.001049479,23.46033333,103.0621667,78
S1,Midterm 1,39,0.023967633,0.001820313,23.40266667,127.2826667,78
S1,Midterm 1,40,0.023892917,-0.000104167,23.34833333,141.2208333,78
S1,Midterm 1,41,0.023898258,-0.001708333,23.29033333,136.1713333,78
S1,Midterm 1,42,0.023908892,0.000799479,23.23766667,139.6071667,78
S1,Midterm 1,43,0.023855517,-0.000276042,23.186,140.7195,78
S1,Midterm 1,44,0.023850188,-0.000320313,23.138,137.4778333,78
S1,Midterm 1,45,0.023700692,0.001497396,23.09666667,132.6563333,78
S1,Midterm 1,46,0.023524475,-0.000604167,23.063,142.8631667,78
S1,Midterm 1,47,0.023593854,0.000247396,23.038,176.3728333,78
S1,Midterm 1,48,0.023492413,-0.000919271,23.00566667,160.4958333,78
S1,Midterm 1,49,0.023551167,0.000763021,22.984,176.7425,78
S1,Midterm 1,50,0.023535142,0.000210938,22.976,190.7956667,78
S1,Midterm 1,51,0.023412321,0.025294271,22.96766667,176.5,78
S1,Midterm 1,52,0.027021654,-0.021473958,22.98233333,129.4166667,78
S1,Midterm 1,53,0.104055704,-0.005690104,23.34433333,116.3551667,78
S1,Midterm 1,54,0.340709292,0.002236979,23.779,109.5921667,78
S1,Midterm 1,55,0.734546046,-0.023632812,24.35466667,98.49483333,78
S1,Midterm 1,56,0.671692617,0.026598958,25.11366667,104.971,78
S1,Midterm 1,57,0.462914017,-0.007898438,25.66833333,88.58433333,78
S1,Midterm 1,58,0.480132954,0.009270833,26.023,101.8408333,78
S1,Midterm 1,59,0.637671425,0.000950521,26.34133333,77.69333333,78
S1,Midterm 1,60,0.652831267,-0.005184896,26.592,77.1035,78
S1,Midterm 1,61,0.301883737,-0.000361979,26.75966667,89.7685,78
S1,Midterm 1,62,0.244012154,0.00090625,26.90933333,82.5095,78
S1,Midterm 1,63,0.744519521,0.001497396,27.05633333,82.09483333,78
S1,Midterm 1,64,0.755208125,-0.000364583,27.16633333,64.72383333,78
S1,Midterm 1,65,0.730023596,-0.000953125,27.27166667,69.969,78
S1,Midterm 1,66,0.724929971,0.000945313,27.41966667,73.62666667,78
S1,Midterm 1,67,0.724962054,-0.023630208,27.52833333,76.56283333,78
S1,Midterm 1,68,0.677955692,0.017695313,27.59,78.6365,78
S1,Midterm 1,69,0.551245775,0.001885417,27.65533333,80.8325,78
S1,Midterm 1,70,0.495467158,0.002778646,27.722,84.643,78
S1,Midterm 1,71,0.704641158,-0.001111979,27.798,89.57133333,78
S1,Midterm 1,72,1.303005646,-0.0013125,27.87,86.65383333,78
S1,Midterm 1,73,1.715482925,0.003583333,27.95433333,82.32683333,78
S1,Midterm 1,74,1.787558208,-0.003710938,28.03666667,78.08633333,78
S1,Midterm 1,75,1.752765475,-0.021140625,28.10766667,75.35266667,78
S1,Midterm 1,76,1.62816065,0.017020833,28.15933333,83.04833333,78
S1,Midterm 1,77,1.757898742,0.009083333,28.19233333,89.69183333,78
S1,Midterm 1,78,1.5838713,-0.003552083,28.24633333,85.80483333,78
S1,Midterm 1,79,1.180585425,-0.000177083,28.30433333,83.94133333,78
S1,Midterm 1,80,1.426267083,0.009278646,28.328,90.04466667,78
S1,Midterm 1,81,2.199008146,-0.013572917,28.34566667,87.75383333,78
S1,Midterm 1,82,1.9134673,0.003361979,28.36133333,89.22683333,78
S1,Midterm 1,83,1.817700033,0.002046875,28.37533333,81.5505,78
S1,Midterm 1,84,1.970847683,-0.001546875,28.40366667,87.07283333,78
S1,Midterm 1,85,1.927600142,-0.000682292,28.453,85.26666667,78
S1,Midterm 1,86,1.993453454,0.002875,28.50666667,77.7455,78
S1,Midterm 1,87,2.089692233,-0.003028646,28.54,67.29983333,78
S1,Midterm 1,88,1.637585196,0.001161458,28.56866667,75.15783333,78
S1,Midterm 1,89,1.427422013,0.001973958,28.57966667,79.22133333,78
S2,Midterm 1,0,0.015569225,-0.032354167,22.62533333,98.05566667,82
S2,Midterm 1,1,0.012050713,0.006145833,22.69833333,97.109,82
S2,Midterm 1,2,0.011853146,0.001018229,22.76466667,113.097,82
S2,Midterm 1,3,0.011687613,0.004554688,22.82133333,132.6306667,82
S2,Midterm 1,4,0.011457979,0.002908854,22.865,138.779,82
S2,Midterm 1,5,0.011522079,0.001664062,22.89733333,159.6193333,82
S2,Midterm 1,6,0.010806563,0.003815104,22.937,139.8165,82
S2,Midterm 1,7,0.010806542,0.002570313,22.96333333,122.8988333,82
S2,Midterm 1,8,0.010587642,0.000523437,22.989,136.4023333,82
S2,Midterm 1,9,0.010811904,0.001622396,23.01333333,150.585,82
S2,Midterm 1,10,0.011527446,0.002838542,23.04033333,152.2478333,82
S2,Midterm 1,11,0.011500725,0.001705729,23.04666667,175.6141667,82
S2,Midterm 1,12,0.011522108,-0.000260417,23.076,176.2855,82
S2,Midterm 1,13,0.010806558,-0.000367188,23.10133333,144.6606667,82
S2,Midterm 1,14,0.010747808,0.000929688,23.11566667,124.2053333,82
S2,Midterm 1,15,0.010945404,0.000591146,23.128,114.8008333,82
S2,Midterm 1,16,0.011388583,0.000695313,23.14066667,147.7433333,82
S2,Midterm 1,17,0.011089558,0.000330729,23.15166667,186.563,82
S2,Midterm 1,18,0.010913358,-0.00040625,23.16033333,177.907,82
S2,Midterm 1,19,0.011014796,-0.000151042,23.16866667,189.7595,82
S2,Midterm 1,20,0.011014833,-0.000442708,23.181,187.6443333,82
S2,Midterm 1,21,0.010908029,0.001789063,23.18766667,160.662,82
S2,Midterm 1,22,0.011644879,0.000489583,23.20066667,170.2193333,82
S2,Midterm 1,23,0.011548771,-0.000726563,23.21333333,180.5225,82
S2,Midterm 1,24,0.011874513,-0.003908854,23.222,140.799,82
S2,Midterm 1,25,0.011511404,0.005544271,23.23433333,114.0031667,82
S2,Midterm 1,26,0.011821104,-0.005023438,23.259,108.9975,82
S2,Midterm 1,27,0.011821083,0.003083333,23.337,108.1991667,82
S2,Midterm 1,28,0.012221537,5.73E-05,23.477,109.2056667,82
S2,Midterm 1,29,0.012125425,0.000875,23.65433333,121.8963333,82
S2,Midterm 1,30,0.013043833,-0.003322917,23.83,132.4215,82
S2,Midterm 1,31,0.012493842,0.003421875,23.95066667,95.57316667,82
S2,Midterm 1,32,0.012573975,-0.002408854,24.00566667,89.3395,82
S2,Midterm 1,33,0.012440413,0.000877604,23.99733333,107.1791667,82
S2,Midterm 1,34,0.012029329,0.000835938,23.95266667,126.2653333,82
S2,Midterm 1,35,0.013054546,-0.003348958,23.91533333,145.8226667,82
S2,Midterm 1,36,0.013139958,0.003924479,23.85166667,171.3263333,82
S2,Midterm 1,37,0.012675408,-0.001932292,23.78166667,184.6683333,82
S2,Midterm 1,38,0.012365712,0.001523437,23.71833333,169.9725,82
S2,Midterm 1,39,0.012819583,-0.000596354,23.664,191.7398333,82
S2,Midterm 1,40,0.012355071,0.000286458,23.60233333,186.6946667,82
S2,Midterm 1,41,0.012072033,-0.0006875,23.53766667,158.9985,82
S2,Midterm 1,42,0.011799754,0.000825521,23.48,182.6415,82
S2,Midterm 1,43,0.012435138,0.00159375,23.415,190.9643333,82
S2,Midterm 1,44,0.012856933,-0.001705729,23.36066667,167.6241667,82
S2,Midterm 1,45,0.012643367,-0.000744792,23.30933333,150.6063333,82
S2,Midterm 1,46,0.012232238,0.000416667,23.27533333,162.203,82
S2,Midterm 1,47,0.01198665,-0.000341146,23.247,192.193,82
S2,Midterm 1,48,0.012152158,0.002403646,23.21466667,193.997,82
S2,Midterm 1,49,0.011954546,-0.002286458,23.20133333,164.502,82
S2,Midterm 1,50,0.012226875,0.000127604,23.184,130.4593333,82
S2,Midterm 1,51,0.012435117,0.002690104,23.17,122.6596667,82
S2,Midterm 1,52,0.012707429,-0.002497396,23.159,125.292,82
S2,Midterm 1,53,0.013086571,0.001625,23.152,109.8353333,82
S2,Midterm 1,54,0.013070538,-0.001572917,23.145,121.541,82
S2,Midterm 1,55,0.013220046,0.001278646,23.14266667,146.3423333,82
S2,Midterm 1,56,0.012568625,-0.000677083,23.138,135.6026667,82
S2,Midterm 1,57,0.011959904,0.000919271,23.14066667,116.7658333,82
S2,Midterm 1,58,0.012237558,-9.11E-05,23.14866667,107.8266667,82
S2,Midterm 1,59,0.011676942,-0.000796875,23.15766667,112.6485,82
S2,Midterm 1,60,0.012162825,0.000294271,23.16333333,99.88033333,82
S2,Midterm 1,61,0.011650246,-0.000846354,23.16566667,98.40816667,82
S2,Midterm 1,62,0.070934671,-0.070710938,23.16166667,117.0338333,82
S2,Midterm 1,63,1.313497904,0.079346354,23.24066667,92.7545,82
S2,Midterm 1,64,1.184385942,-0.0050625,23.72533333,93.67,82
S2,Midterm 1,65,1.197262792,-0.022299479,24.33133333,82.97683333,82
S2,Midterm 1,66,1.202380075,0.021109375,24.91033333,85.635,82
S2,Midterm 1,67,1.075711904,0.169252604,25.41033333,81.40133333,82
S2,Midterm 1,68,0.886963717,-0.153010417,25.828,85.9555,82
S2,Midterm 1,69,0.851265846,-0.013114583,26.193,81.311,82
S2,Midterm 1,70,0.857982592,0.034466146,26.51366667,81.95533333,82
S2,Midterm 1,71,0.435169638,-0.0020625,26.79,89.10516667,82
S2,Midterm 1,72,0.255603567,-0.011338542,27.03533333,102.4116667,82
S2,Midterm 1,73,0.182285646,-0.000494792,27.33733333,106.1173333,82
S2,Midterm 1,74,0.285049279,-0.003882812,27.66766667,104.9798333,82
S2,Midterm 1,75,0.343283933,-0.002617187,28.03033333,99.45283333,82
S2,Midterm 1,76,0.356461058,0.008244792,28.40066667,87.36116667,82
S2,Midterm 1,77,0.326326583,-0.084247396,28.77133333,82.58916667,82
S2,Midterm 1,78,0.460575458,0.070401042,29.119,75.53733333,82
S2,Midterm 1,79,0.326460083,-0.002554687,29.404,85.49933333,82
S2,Midterm 1,80,0.271557096,0.004716146,29.64966667,107.4018333,82
S2,Midterm 1,81,0.282054004,-0.007924479,29.88533333,109.3366667,82
S2,Midterm 1,82,0.293741454,0.001138021,30.11933333,93.75633333,82
S2,Midterm 1,83,0.244695583,-0.002846354,30.35266667,98.28533333,82
S2,Midterm 1,84,0.227642138,7.81E-06,30.58966667,82.78533333,82
S2,Midterm 1,85,0.197416938,0.284622396,30.842,74.72066667,82
S2,Midterm 1,86,0.222612617,-0.283989583,31.09433333,80.25,82
S2,Midterm 1,87,0.221149688,1.04E-05,31.28166667,81.081,82
S2,Midterm 1,88,0.241967229,0.000492187,31.45666667,95.5665,82
S2,Midterm 1,89,0.245101338,0.000208333,31.64133333,99.09383333,82
S3,Midterm 1,0,0.003759367,-0.028677083,22.101,151.6013333,77
S3,Midterm 1,1,0.000966717,0.004119792,22.15733333,173.6778333,77
S3,Midterm 1,2,0.000886629,0.004447917,22.265,186.8141667,77
S3,Midterm 1,3,0.000443333,0.002197917,22.37533333,193.9223333,77
S3,Midterm 1,4,0.000560829,0.002330729,22.45433333,194.8155,77
S3,Midterm 1,5,0.0008706,0.003447917,22.496,185.0795,77
S3,Midterm 1,6,0.000624913,0.000416667,22.527,172.3865,77
S3,Midterm 1,7,0.000651629,0.001054687,22.562,155.6588333,77
S3,Midterm 1,8,0.000646288,0.001825521,22.58133333,151.0788333,77
S3,Midterm 1,9,0.000614233,0.003809896,22.60166667,125.108,77
S3,Midterm 1,10,0.000785158,-0.001127604,22.62,124.3996667,77
S3,Midterm 1,11,0.000363217,0.002385417,22.64233333,124.9306667,77
S3,Midterm 1,12,0.000480696,-0.000598958,22.65233333,114.4095,77
S3,Midterm 1,13,0.000699696,0.001213542,22.67066667,125.9168333,77
S3,Midterm 1,14,0.000400579,0.000145833,22.67966667,135.9838333,77
S3,Midterm 1,15,0.000742417,0.000971354,22.69066667,122.5215,77
S3,Midterm 1,16,0.000630267,0.002,22.69933333,107.3373333,77
S3,Midterm 1,17,0.001089546,-0.00303125,22.71733333,111.2688333,77
S3,Midterm 1,18,0.000614246,0.000367187,22.72633333,112.9943333,77
S3,Midterm 1,19,0.001094887,0.001330729,22.72266667,113.6208333,77
S3,Midterm 1,20,0.0010468,-0.000171875,22.73533333,109.5305,77
S3,Midterm 1,21,0.000576858,0.000473958,22.73733333,127.5085,77
S3,Midterm 1,22,0.001489996,0.001432292,22.74566667,153.681,77
S3,Midterm 1,23,0.001431275,0.004802083,22.75366667,155.782,77
S3,Midterm 1,24,0.001335171,-0.005247396,22.75933333,136.8763333,77
S3,Midterm 1,25,0.001121558,-0.003572917,22.79266667,109.258,77
S3,Midterm 1,26,0.00101475,0.000140625,22.886,108.3461667,77
S3,Midterm 1,27,0.001142929,0.000950521,23.03,108.8715,77
S3,Midterm 1,28,0.001009417,0.002505208,23.20266667,99.11766667,77
S3,Midterm 1,29,0.0009133,0.000513021,23.34833333,82.444,77
S3,Midterm 1,30,0.000785129,-0.000359375,23.42833333,97.02733333,77
S3,Midterm 1,31,0.000742375,0.000505208,23.462,110.1378333,77
S3,Midterm 1,32,0.001543379,-0.00059375,23.44766667,135.9066667,77
S3,Midterm 1,33,0.001970554,-0.000604167,23.40133333,155.0481667,77
S3,Midterm 1,34,0.001500679,0.001601563,23.342,151.3518333,77
S3,Midterm 1,35,0.001356488,-0.000130208,23.278,119.4483333,77
S3,Midterm 1,36,0.001575433,9.90E-05,23.206,111.2461667,77
S3,Midterm 1,37,0.001174963,-0.000151042,23.134,101.8243333,77
S3,Midterm 1,38,0.001169613,0.000335938,23.06633333,106.1451667,77
S3,Midterm 1,39,0.00122305,9.64E-05,23.00166667,106.6305,77
S3,Midterm 1,40,0.0010735,9.11E-05,22.948,101.1703333,77
S3,Midterm 1,41,0.000929338,-0.000622396,22.903,104.8228333,77
S3,Midterm 1,42,0.000635613,9.11E-05,22.852,109.1603333,77
S3,Midterm 1,43,0.00045935,-0.001192708,22.79333333,113.4641667,77
S3,Midterm 1,44,0.000571504,0.001041667,22.76433333,103.5923333,77
S3,Midterm 1,45,0.000512767,1.82E-05,22.75366667,106.0276667,77
S3,Midterm 1,46,0.001046825,0.00078125,22.74333333,112.9655,77
S3,Midterm 1,47,0.001340492,0.000122396,22.719,125.7856667,77
S3,Midterm 1,48,0.001714271,-0.000153646,22.69766667,111.4045,77
S3,Midterm 1,49,0.977126442,-0.002151042,22.70666667,88.826,77
S3,Midterm 1,50,0.610149317,0.045174479,22.875,77.2975,77
S3,Midterm 1,51,0.517991529,-0.038742187,23.453,77.69283333,77
S3,Midterm 1,52,0.504722017,0.206403646,24.14966667,75.08333333,77
S3,Midterm 1,53,0.653442029,-0.511080729,24.71,78.22216667,77
S3,Midterm 1,54,0.892645383,0.115515625,25.13133333,80.20583333,77
S3,Midterm 1,55,0.812702529,0.181890625,25.462,80.60416667,77
S3,Midterm 1,56,0.650937313,0.001445313,25.725,87.23683333,77
S3,Midterm 1,57,0.596919408,0.014044271,25.90366667,84.82366667,77
S3,Midterm 1,58,0.666230588,-0.017638021,26.02833333,110.7543333,77
S3,Midterm 1,59,0.949188946,0.018854167,26.13033333,103.7151667,77
S3,Midterm 1,60,1.08041565,-0.012596354,26.24366667,91.89516667,77
S3,Midterm 1,61,1.218082133,-0.003203125,26.35966667,72.3735,77
S3,Midterm 1,62,1.321759325,-0.005664062,26.46133333,79.41483333,77
S3,Midterm 1,63,1.247224642,0.044617187,26.56133333,77.2225,77
S3,Midterm 1,64,1.100427004,-0.061911458,26.64366667,84.47316667,77
S3,Midterm 1,65,1.193879617,0.043950521,26.711,77.49566667,77
S3,Midterm 1,66,1.257108717,-0.013153646,26.78766667,78.2965,77
S3,Midterm 1,67,1.104639163,-0.011078125,26.85233333,106.775,77
S3,Midterm 1,68,0.954155025,0.149908854,26.94,92.14283333,77
S3,Midterm 1,69,1.176709,-0.129505208,27.053,79.63166667,77
S3,Midterm 1,70,1.010388913,0.004216146,27.15066667,79.86133333,77
S3,Midterm 1,71,0.793974075,-0.055895833,27.24566667,74.48016667,77
S3,Midterm 1,72,0.700640846,0.049101563,27.352,78.28183333,77
S3,Midterm 1,73,0.546415496,-0.051354167,27.501,97.69333333,77
S3,Midterm 1,74,0.445695321,0.030481771,27.662,101.5508333,77
S3,Midterm 1,75,0.368796283,0.187700521,27.81666667,82.73783333,77
S3,Midterm 1,76,0.361208396,-0.186059896,28,87.0595,77
S3,Midterm 1,77,0.329051817,0.002278646,28.183,73.11016667,77
S3,Midterm 1,78,0.248259983,-0.014268229,28.354,88.83166667,77
S3,Midterm 1,79,0.233559404,0.028361979,28.509,95.67866667,77
S3,Midterm 1,80,0.206934967,0.004171875,28.64466667,76.31733333,77
S3,Midterm 1,81,0.189585808,-0.026255208,28.77433333,73.16716667,77
S3,Midterm 1,82,0.189372242,0.036114583,28.88166667,80.27633333,77
S3,Midterm 1,83,0.177790067,-0.034453125,28.95933333,81.02183333,77
S3,Midterm 1,84,0.228214208,0.105242188,29.02633333,79.788,77
S3,Midterm 1,85,0.186664892,-0.106075521,29.11433333,102.1571667,77
S3,Midterm 1,86,0.199710175,0.022359375,29.207,95.02,77
S3,Midterm 1,87,0.178890104,-0.019807292,29.27633333,101.6943333,77
S3,Midterm 1,88,0.151395208,0.002664062,29.34666667,106.0898333,77
S3,Midterm 1,89,0.147838888,0.006429687,29.41666667,103.9795,77
S4,Midterm 1,0,0.001201179,-0.023020833,21.78366667,140.1078333,75
S4,Midterm 1,1,0,0.001838542,21.84133333,162.0971667,75
S4,Midterm 1,2,0,0.002046875,21.90333333,171.4423333,75
S4,Midterm 1,3,0,0.002796875,21.95333333,166.944,75
S4,Midterm 1,4,0,0.00225,22.007,167.9251667,75
S4,Midterm 1,5,0,0.002473958,22.05,167.5481667,75
S4,Midterm 1,6,0,0.001807292,22.086,174.6601667,75
S4,Midterm 1,7,0,0.002083333,22.11033333,158.2511667,75
S4,Midterm 1,8,0,-0.000375,22.13266667,154.0938333,75
S4,Midterm 1,9,0,0.000570313,22.16366667,181.3531667,75
S4,Midterm 1,10,0,0.001419271,22.19133333,150.5546667,75
S4,Midterm 1,11,0,0.002403646,22.21366667,125.5676667,75
S4,Midterm 1,12,0,-0.001398438,22.229,117.179,75
S4,Midterm 1,13,0,0.000736979,22.248,130.6295,75
S4,Midterm 1,14,0,0.0008125,22.26,126.8408333,75
S4,Midterm 1,15,0,0.000828125,22.277,109.6606667,75
S4,Midterm 1,16,0,-0.000203125,22.29,116.4346667,75
S4,Midterm 1,17,0,0.002015625,22.30633333,138.6516667,75
S4,Midterm 1,18,0,-0.001591146,22.32066667,137.0248333,75
S4,Midterm 1,19,0,0.001023438,22.32566667,145.5103333,75
S4,Midterm 1,20,0,-0.001505208,22.33933333,144.5485,75
S4,Midterm 1,21,0,0.000695312,22.34933333,146.9703333,75
S4,Midterm 1,22,0,0.002148438,22.358,152.7048333,75
S4,Midterm 1,23,0,-0.001617188,22.37366667,135.821,75
S4,Midterm 1,24,0,0.001125,22.38533333,146.509,75
S4,Midterm 1,25,0,-0.000809896,22.399,173.9935,75
S4,Midterm 1,26,0,0.001348958,22.448,163.4726667,75
S4,Midterm 1,27,0,-0.001005208,22.55533333,114.0018333,75
S4,Midterm 1,28,0,-0.000609375,22.71866667,111.7998333,75
S4,Midterm 1,29,0,0.002416667,22.88233333,118.2406667,75
S4,Midterm 1,30,0,-0.001604167,23.00233333,130.5201667,75
S4,Midterm 1,31,0,-0.000497396,23.07133333,126.501,75
S4,Midterm 1,32,0,0.000697917,23.07633333,105.0135,75
S4,Midterm 1,33,0,0.001148438,23.03766667,107.8208333,75
S4,Midterm 1,34,0,-0.001161458,22.987,108.2865,75
S4,Midterm 1,35,0,0.000778646,22.928,109.2665,75
S4,Midterm 1,36,0,-0.001244792,22.87066667,105.2336667,75
S4,Midterm 1,37,0,-0.000911458,22.81633333,119.3121667,75
S4,Midterm 1,38,0,0.001109375,22.762,144.101,75
S4,Midterm 1,39,0,-3.65E-05,22.716,175.8683333,75
S4,Midterm 1,40,0,0.001882812,22.66233333,199.4071667,75
S4,Midterm 1,41,0,-0.001554688,22.60766667,184.7733333,75
S4,Midterm 1,42,0,-0.000393229,22.567,152.6178333,75
S4,Midterm 1,43,0,0.000174479,22.52466667,157.4528333,75
S4,Midterm 1,44,0.01627555,0.023611979,22.488,145.1961667,75
S4,Midterm 1,45,1.768134704,-0.039213542,22.50633333,95.18783333,75
S4,Midterm 1,46,2.983964496,0.018776042,22.966,99.62933333,75
S4,Midterm 1,47,3.129870008,0.002848958,23.68133333,94.1925,75
S4,Midterm 1,48,3.067958783,-0.007604167,24.30133333,100.4173333,75
S4,Midterm 1,49,2.963943804,0.000854167,24.77066667,90.61083333,75
S4,Midterm 1,50,2.616275492,-0.009794271,25.14866667,78.11933333,75
S4,Midterm 1,51,2.234273558,0.047164062,25.43366667,78.05766667,75
S4,Midterm 1,52,2.063173483,-0.033684896,25.65733333,84.16266667,75
S4,Midterm 1,53,2.477077704,0.003703125,25.85066667,104.6521667,75
S4,Midterm 1,54,2.314709713,-0.009658854,25.99466667,88.45833333,75
S4,Midterm 1,55,1.588204988,0.005403646,26.13166667,135.3675,75
S4,Midterm 1,56,1.585683767,-0.002471354,26.25733333,149.9488333,75
S4,Midterm 1,57,1.921934038,0.011984375,26.351,136.8026667,75
S4,Midterm 1,58,2.458721925,-0.015236979,26.446,119.3236667,75
S4,Midterm 1,59,2.370129046,0.001552083,26.55733333,128.0603333,75
S4,Midterm 1,60,2.055953283,0.004015625,26.684,113.4235,75
S4,Midterm 1,61,1.709880438,-0.0008125,26.774,83.76816667,75
S4,Midterm 1,62,1.449766454,-0.002359375,26.814,96.15683333,75
S4,Midterm 1,63,1.362710379,0.001273438,26.81933333,86.041,75
S4,Midterm 1,64,1.276464867,0.002932292,26.81633333,81.686,75
S4,Midterm 1,65,1.168951629,-0.024080729,26.81333333,75.77783333,75
S4,Midterm 1,66,1.006205692,0.017755208,26.809,83.4005,75
S4,Midterm 1,67,0.885127188,0.011768229,26.79366667,87.0745,75
S4,Midterm 1,68,0.853074504,-0.008132813,26.75666667,78.55733333,75
S4,Midterm 1,69,0.908077688,-0.001369792,26.72933333,100.452,75
S4,Midterm 1,70,0.835873708,-0.008625,26.721,80.7425,75
S4,Midterm 1,71,0.768693292,0.011200521,26.735,97.452,75
S4,Midterm 1,72,0.609246542,-0.002145833,26.759,89.9725,75
S4,Midterm 1,73,0.503711558,0.000445312,26.796,69.094,75
S4,Midterm 1,74,0.450280658,0.002125,26.83266667,85.73833333,75
S4,Midterm 1,75,0.403098463,-0.001473958,26.87333333,105.8588333,75
S4,Midterm 1,76,0.354170563,-0.001955729,26.88766667,110.8785,75
S4,Midterm 1,77,0.323356417,0.003528646,26.89866667,95.7985,75
S4,Midterm 1,78,0.341496775,-0.00215625,26.91333333,98.6445,75
S4,Midterm 1,79,0.311531542,0.002242188,26.907,80.97533333,75
S4,Midterm 1,80,0.284390292,-0.005247396,26.89033333,67.86516667,75
S4,Midterm 1,81,0.249662933,0.003489583,26.83,61.99766667,75
S4,Midterm 1,82,0.247244558,0.000289062,26.72333333,65.65566667,75
S4,Midterm 1,83,0.533989233,0.015127604,26.63066667,75.01283333,75
S4,Midterm 1,84,0.611547838,-0.012111979,26.581,90.88683333,75
S4,Midterm 1,85,0.529328671,0.000585938,26.544,76.65933333,75
S4,Midterm 1,86,0.435663642,-0.00428125,26.524,70.1765,75
S4,Midterm 1,87,0.388273317,0.001,26.53,89.3505,75
S4,Midterm 1,88,0.345607463,-0.001820313,26.55533333,93.37666667,75
S4,Midterm 1,89,0.299348942,0.003361979,26.571,82.67116667,75
S5,Midterm 1,0,0.00090745,-0.024960937,22.21733333,164.0413333,67
S5,Midterm 1,1,0,0.003684896,22.266,198.4025,67
S5,Midterm 1,2,0,0.004903646,22.336,176.6463333,67
S5,Midterm 1,3,0,0.001072917,22.383,161.3091667,67
S5,Midterm 1,4,0,0.001335937,22.44066667,153.8323333,67
S5,Midterm 1,5,0,0.001489583,22.49666667,131.9,67
S5,Midterm 1,6,0,0.002882813,22.54366667,130.9111667,67
S5,Midterm 1,7,0,0.00040625,22.57,127.4203333,67
S5,Midterm 1,8,0,0.002416667,22.61133333,146.0523333,67
S5,Midterm 1,9,0,0.000916667,22.64433333,156.7513333,67
S5,Midterm 1,10,0,0.002588542,22.661,172.6821667,67
S5,Midterm 1,11,0,-0.001643229,22.687,161.408,67
S5,Midterm 1,12,0,0.001166667,22.70733333,161.0668333,67
S5,Midterm 1,13,0,-5.21E-05,22.71033333,123.8983333,67
S5,Midterm 1,14,0,-0.000473958,22.72033333,164.512,67
S5,Midterm 1,15,0,0.001651042,22.74166667,151.082,67
S5,Midterm 1,16,0,0.000356771,22.75133333,126.6933333,67
S5,Midterm 1,17,0,0.000953125,22.76566667,105.7481667,67
S5,Midterm 1,18,0,-0.002197917,22.78533333,99.22966667,67
S5,Midterm 1,19,0,0.003973958,22.78666667,113.759,67
